	Abiotrophia	Acidaminococcus	Acidovorax	Acinetobacter	Actinobaculum	Actinomyces	Actinomycetales	Aerococcus	Agromyces	Alistipes	Alloprevotella	Alloscardovia	Anaerococcus	Anaeroglobus	Arcanobacterium	Arthrobacter	Atopobium	Bacteroides	Bergeyella	Bifidobacterium	Blautia	Bosea	Bradyrhizobiaceae	Brevibacterium	Bulleidia	Campylobacter	Casaltella	Caulobacter	Caulobacteraceae	Clostridiaceae	Clostridiales	Clostridium	Collinsella	Comamonadaceae	Coprococcus	Coriobacteriaceae	Corynebacterium	Delftia	Dermabacter	Dialister	Dorea	Eggerthella	Enterobacteriaceae	Enterococcus	Eubacterium	Ezakiella	Facklamia	Faecalibacterium	Fastidiosipila	Fenollaria	Finegoldia	Fusobacterium	Gardnerella	Gemella	Granulicatella	Haemophilus	Helcococcus	Hyphomicrobium	Jonquetella	Lachnospiraceae	Lactobacillus	L. crispatus	L. gasseri	L. iners	L. jensenii	Megasphaera	Metaprevotella	Microbacterium	Mobiluncus	Mogibacterium	Moryella	Murdochiella	Mycoplasma	Negativicoccus	Neisseria	No	Oligella	Parabacteroides	Parasutterella	Parvimonas	Peptococcus	Peptoniphilaceae	Peptoniphilus	Peptostreptococcus	Porphyromonadaceae	Porphyromonas	Prevotella	Prevotellaceae	Propionibacterium	Propionimicrobium	Pseudomonas	Pyramidobacter	Roseburia	Rothia	Ruminococcus	Sneathia	Solobacterium	Sphingobacterium	Sphingomonas	Staphylococcus	Stenotrophomonas	Streptococcus	Sutterella	TM7	Treponema	Trueperella	Ureaplasma	Varibaculum	Veillonella
L. crispatus	0.10644775144865365	0.0	0.11136195750649386	0.11812387317946212	0.0	0.0	0.0	-0.29847116506914845	0.0	0.10360602523830696	0.0	0.10596431736102192	0.0	0.1117145566546037	0.0	0.11082260260939202	-0.29460657628266174	0.0	0.0	0.0	0.0	0.10370432620875122	0.15239575922791004	0.0	-0.1544139502422442	0.0	0.0	0.14040094497932115	0.11164119053703228	0.3113077475525685	-0.2722636268911237	0.0	0.0	0.11646804514252547	0.0	-0.2731518458876036	0.15927728667342775	0.13154608694534925	0.1664039306796432	-0.2887800036531686	0.0	0.0	0.1328329331219255	0.12021644852980706	0.0	0.0	0.0	0.0	0.10696464045872237	0.0	0.0	0.0	-0.2827004847570544	-0.14265578007399707	0.0	0.0	0.0	0.0	0.0	-0.21733588647431973	0.36729973055065673	0.0	0.12543400391462553	-0.24243676963017663	0.2867516518785659	-0.3566012265917656	0.0	0.11600351070825324	-0.11712853038582383	0.0	0.0	0.0	-0.14861838134049477	0.0	0.0	0.12308074202122746	0.0	0.0	0.1193283954242344	-0.24878617755828958	0.0	0.0	0.0	0.0	-0.17701291168707844	-0.12048629688498988	-0.327789676013144	0.0	0.18071023700508104	0.0	0.11778533068942107	0.0	0.0	0.0	0.0	-0.28357410199799826	0.0	0.0	0.11963487299248218	0.23404962225112697	0.11186377495060827	0.0	0.0	-0.12255201074802952	0.0	0.0	0.0	0.0	0.10518558904541545
L. gasseri	0.0	0.0	0.0	0.0	0.19278890221729064	0.0	0.1857393835948383	-0.16666702713489506	0.0	0.0	0.0	0.10985429006477185	0.0	0.0	0.0	0.0	-0.18160194634517482	0.0	0.0	0.10774203958862064	0.0	0.0	0.0	0.0	-0.1923963721501912	0.12399115319716827	0.0	0.0	0.0	0.0	-0.19549768936258963	0.0	0.0	0.0	0.0	-0.22868747270254774	0.17822332156009263	0.0	0.0	0.0	0.0	0.0	0.0	0.11589770076554513	0.0	0.0	0.19778308836318645	0.0	0.1332106861524459	0.0	0.16104149160139175	0.0	-0.11322324564546392	-0.1703884257895899	0.0	0.0	0.0	0.0	0.0	-0.14894333697576478	0.2941536480767706	0.12543400391462553	0.0	0.0	0.13411491974146278	-0.22071696389024698	0.0	0.0	0.0	0.0	0.0	0.0	-0.15686952271164045	0.0	0.0	0.0	0.0	0.0	0.0	-0.24470904972570282	0.0	0.0	0.0	0.0	-0.14129786333966687	0.0	-0.15069859502483574	-0.1384646309444711	0.11965071656541679	0.18278637280673238	0.0	0.0	0.0	0.0	0.0	-0.21887264961406416	0.0	0.0	0.0	0.18789633148033363	0.0	0.0	0.0	-0.14067924185994288	0.0	0.0	0.0	0.13189264095100114	0.0
L. iners	0.0	0.0	0.0	0.0	0.0	-0.10728375773745881	-0.12313129844322512	0.2610278563477575	0.0	0.0	0.0	0.0	-0.11761691366016556	0.0	0.0	0.0	0.0	-0.13792370302784052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1562598578327431	0.0	0.0	0.0	-0.11844250513556907	0.0	-0.12301102942605804	0.0	0.0	0.0	0.14073531156577004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10888030703691559	0.0	0.0	0.16712441947284926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15553683303643528	-0.24243676963017663	0.0	0.0	0.15857015288219023	0.20986150012677723	0.0	0.0	-0.10520388165659114	0.0	0.0	0.0	0.0	0.0	0.0	0.12187403622003017	0.0	0.0	0.0	0.0	-0.10960160521499077	0.0	-0.13117368841034882	0.0	0.0	-0.17384975832732202	0.0	0.0	0.0	-0.1210426700027519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42088384787187927	-0.10271181576301364	0.0
L. jensenii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.18271980601225224	0.0	0.0	0.0	0.13914006556819664	0.0	0.0	0.0	0.0	-0.22630098941093485	0.0	0.0	0.0	0.0	0.11017080983343805	0.0	0.0	-0.1454184751287494	0.0	0.0	0.1151251560495388	0.11120820015668612	0.0	-0.27618808122092103	0.0	0.0	0.0	0.0	-0.23317787924282196	0.0	0.11026062628807268	0.0	-0.20514688478866394	0.0	0.0	0.10283672869557645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.204180814877305	0.0	0.0	0.11631168683436668	0.0	0.0	0.0	-0.2080575287484553	0.4014800854365763	0.2867516518785659	0.13411491974146278	0.15857015288219023	0.0	-0.25980214288248926	0.0	0.0	-0.17532609747038932	0.0	0.0	0.0	-0.11345450841848226	0.0	0.0	0.1597694610257657	0.0	0.0	0.0	-0.21658359254418996	0.0	0.0	0.0	0.0	-0.17427483496764584	-0.13153420233853877	-0.2573420477115969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.20877599011721448	0.0	0.0	0.0	0.2056964678241916	0.0	0.0	0.0	-0.11102006377594352	0.0	0.0	0.10999296149026505	0.0	0.11628950580409105
Megasphaera	0.0	0.0	-0.11293833734175177	0.0	-0.11066162638745637	0.0	-0.12108112790098714	0.6386437411986132	0.0	0.0	0.0	-0.13136172412757374	-0.10992092490250391	0.0	0.0	0.0	0.7068451124072196	-0.16917723356339415	0.0	0.0	0.0	-0.11675054822712139	0.0	-0.10439416297754867	0.35143989805918785	0.0	0.0	-0.1061015390495881	-0.11019010510847066	-0.13788655360941543	0.43105766563245135	0.0	-0.10347695586223582	0.0	0.0	0.7100271782648091	-0.28728656524996143	0.0	-0.10414110327461124	0.4879438897655034	0.0	0.0	-0.12110795893494533	-0.12202204085680485	0.0	0.0	-0.15732940247258806	-0.10440954025720336	-0.1144337647756867	0.0	-0.1918269729815789	0.0	0.6704447983661219	0.2601203910598915	0.0	-0.10601807141930755	-0.10995896272342412	0.0	0.0	0.4772558670187686	-0.3077164578345031	-0.3566012265917656	-0.22071696389024698	0.20986150012677723	-0.25980214288248926	0.0	0.0	0.0	0.21270461580692318	0.0	0.0	0.0	0.3512842387185171	-0.11779047304398446	0.0	0.0	0.0	0.0	0.0	0.6048021778240407	0.0	-0.11481914086363945	0.0	0.0	0.25431915524086524	0.0	0.49003895841793	0.28298837040979485	-0.18006095036847597	-0.1641110534658044	0.0	0.0	0.0	-0.10293421639851832	-0.10269742028575335	0.5677299844635882	0.0	0.0	0.0	-0.28852472317932165	0.0	-0.1970205458046091	0.0	0.325180016195618	0.0	0.0	0.10171925246248398	-0.13643587397964385	-0.1399673585264355
Metaprevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.14056769327492186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1226430170261926	0.0	0.0	0.0	0.0	0.0	0.0	-0.10896233665590027	0.0	0.12437445938854173	0.0	0.0	0.0	0.0	0.12450227627966165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11469171459732144	0.0	0.0	0.0	-0.11369122390482109	0.0	0.0	0.0	0.0	0.13685295965277994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13215860426907006	-0.1010857502145605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1121560697928638	0.0	0.0	0.0	-0.10989974451711737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Microbacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12172759310410051	0.17301214000154724	0.0	0.0	0.12038119714102333	-0.11500951821114205	0.0	0.0	0.1735218416860728	-0.13537678875983356	0.0	0.0	0.0	0.0	0.0	0.0	0.21412109694694653	0.0	-0.11582615227131118	0.0	0.0	0.0	0.0	-0.19668891993730309	0.0	0.0	0.0	0.0	-0.1133792453694195	0.10690438192793977	0.0	0.14527518935875217	-0.20071499908597423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.11116908631291547	-0.10481258134182977	0.0	0.0	0.11531750099572076	0.0	0.0	-0.13278348333058668	0.14554078070326287	0.11600351070825324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17050060825267954	0.0	0.0	-0.11760142539407231	0.0	0.0	-0.1128311577912554	0.0	-0.14618258796457706	-0.11353642431284647	-0.21982682001216894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.15510759973957036	0.0	0.10626160446196203	0.0	0.11322408920931576	0.0	0.0	0.0	0.0	0.0	0.13256406941668164	0.0	0.0	0.0
Mobiluncus	0.0	0.0	0.0	0.0	0.0	0.0	0.10840538388941293	0.0	0.0	-0.12208787032953708	0.0	0.0	0.0	0.0	0.10608555892080358	0.0	0.19994224007329803	0.0	0.0	0.0	-0.11454965424302638	0.0	-0.10124328697434742	0.0	0.16338695118998164	0.14607604861706172	0.0	0.0	0.0	0.0	0.30979341094048163	0.0	0.0	0.0	0.0	0.19451296244961966	0.0	-0.10257383574266432	-0.11325666185687425	0.21284061971673557	0.0	0.0	-0.13510070742216246	-0.14150255481790852	0.0	0.0	0.0	-0.11432713493225824	0.0	0.0	0.0	0.0	0.13868724462803544	0.0	0.0	-0.14008372209716818	0.0	0.0	0.0	0.15995634425480887	-0.1929454893743655	-0.11712853038582383	0.0	-0.10520388165659114	-0.17532609747038932	0.21270461580692318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13950954352110045	0.0	0.0	-0.10592412839980059	0.20307441040924412	0.0	0.0	0.1535739188803853	0.0	0.32098462432114	0.2160676728166958	0.22062698328785196	0.0	0.0	0.0	0.0	0.0	0.0	-0.13720166903134567	-0.10776314189321126	0.21918139705455889	-0.11521497799331137	0.0	0.0	-0.15208687214883407	0.0	-0.15404127376079876	0.0	0.0	0.0	0.0	-0.12836705027275863	0.0	-0.19119745391779952
Mogibacterium	0.0	0.11534200006620768	0.0	0.0	0.0	0.0	0.0	-0.1066328908878062	0.0	0.0	0.14750049301072676	0.0	-0.11417106972400407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19365833454711312	0.0	0.0	0.0	-0.11313399157815354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13379439162409318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1156277184899843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13975176803917166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11474916800521706	0.0	-0.1281645583806169	0.0	0.0	0.0	-0.1462092629900334	0.0	0.0	0.0	0.0	0.14880915935154954	0.10963933833569645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1668543166804285	0.0	0.0	0.0	0.0
Moryella	0.0	0.0	0.0	0.0	0.0	-0.10638965217993003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15163795555014084	0.0	0.0	0.0	0.0	0.11638611579114055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17427227950019175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13975176803917166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17541846996736776	0.0	0.0	0.0	0.1740460042152278	0.12612927287445125	0.0	0.0	0.0	0.0	0.0	0.12051285291565546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12360958407083833	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Murdochiella	0.0	0.0	0.0	0.0	0.0	0.0	0.12246347554783382	0.0	0.0	0.0	0.0	0.0	0.10637992279435815	0.0	0.0	0.0	0.0	0.19857723847475917	0.0	0.0	0.0	0.0	0.0	0.0	-0.14510653355565944	0.11291688468581895	0.16567708012233162	0.0	0.0	0.0	0.0	0.12423016614796188	0.0	0.0	0.0	-0.12824413501526283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20931085587744297	0.11614391116696127	0.0	0.0	-0.11730132947110855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13215860426907006	0.0	0.0	0.0	0.0	0.0	-0.10416094956084176	0.10297257940277554	0.0	0.0	0.0	0.0	0.0	-0.129842482390154	0.1162224332963188	0.0	0.0	0.0	0.0	0.1821042694536798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12652175681100208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12556215932103765	0.0
Mycoplasma	0.0	-0.10235984959504701	0.0	0.0	-0.15011322446965575	0.0	-0.18659573203966445	0.3496095826500369	0.0	-0.11261804450872848	0.0	-0.10067006452121866	-0.11624693924218629	0.0	0.0	-0.10407855809017244	0.35324877391757975	-0.19043955156496833	0.0	0.0	-0.10205725691212206	0.0	0.0	-0.10295566209223483	0.32946304089967116	-0.13730270377953713	0.0	0.0	0.0	0.0	0.24490512012816185	0.0	0.0	0.0	0.0	0.4463244228105401	-0.26710521202044424	0.0	-0.12020583072828617	0.2788633727273267	-0.10704136763114958	0.0	-0.1155985040937055	-0.12267153741164671	0.0	-0.16332124993116787	-0.19960699477190963	-0.12334880984874066	-0.13605527051763988	-0.11514253666645012	-0.2633508667508486	0.0	0.319120629380626	0.3635301574914772	0.0	0.0	0.0	0.0	0.0	0.21481075578527015	-0.15535914228280398	-0.14861838134049477	-0.15686952271164045	0.0	-0.11345450841848226	0.3512842387185171	-0.1010857502145605	0.0	0.0	0.0	0.0	-0.10416094956084176	0.0	-0.1930038877593193	0.0	0.0	0.0	-0.11089096224200798	0.0	0.4766599523204209	0.0	-0.15125562256876468	0.0	0.0	0.261505189886217	0.0	0.3054029367991705	0.21846926036078507	-0.16796562912253932	-0.22261631950533253	0.0	0.0	-0.12392689163424067	0.0	-0.11866559456772824	0.5051645219907679	0.0	0.0	0.0	-0.22946952124999184	0.0	-0.13937230965056752	0.0	0.13839798864399827	0.0	0.0	0.0	-0.21173863103555846	-0.12918805319282206
Negativicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.15081886970417455	-0.13664398009560513	0.0	0.0	0.0	0.0	0.167700895989846	0.0	0.0	0.0	0.0	0.19849501404641454	0.0	0.0	0.0	0.0	0.0	0.0	-0.14965255520840023	0.15194059502650675	0.15094688495805003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13209664118423653	0.13258312059563848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19982625577527777	0.1992474281523695	0.0	0.14374065843994016	0.18844940092493703	0.18388625860078545	0.0	-0.12083617651582523	-0.14377030360173884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.11779047304398446	0.0	0.0	0.0	0.0	0.0	0.10297257940277554	-0.1930038877593193	0.0	0.0	0.0	0.0	0.0	0.0	-0.17780696393877476	0.0	0.15792817445886775	0.15774077769646022	0.0	-0.11498662545403301	0.13391061907472523	0.0	0.0	0.0	0.15710121956681983	0.0	0.0	0.0	0.0	0.0	-0.18972106001181333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22679228141331484	0.0
Neisseria	0.11022515809115865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10969355139041809	0.0	0.12164491575471385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1638253188491952	0.0	0.0	0.0	0.0	-0.1218933945346382	0.0	0.0	0.0	-0.1912381778664766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10011808787715253	-0.11230925347433507	0.0	0.1833302237347526	0.22297795178722662	0.0	0.0	0.0	-0.17236692425334885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10709114872446393	0.0	0.0	0.0	0.0	0.0	0.0	-0.14845520753177485	0.0	0.0	0.0	0.0	0.0	0.0	0.19969418703619696	0.0	0.0	0.0	0.12596624781778876	0.0	0.12470329868990834	0.0	0.22496405630651783	0.0	0.0	0.0	0.0	0.0	0.0	0.1695929493210248
No	0.0	0.0	0.11582079640690746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10378309813454561	0.0	0.0	0.0	0.0	0.1522475374293149	0.13409156018797808	0.0	0.0	-0.13109566968418251	0.0	0.11757245019477622	0.1164797765449972	0.0	-0.18718448527780604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.19093950501180396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2328200129151325	0.12308074202122746	0.0	0.12187403622003017	0.1597694610257657	0.0	0.0	0.0	-0.13950954352110045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.11011920635750162	0.0	0.0	-0.11473627996559678	0.0	-0.20158652426471796	-0.15012258057929428	-0.1850423843413001	0.0	0.12926388270317668	0.0	0.0	0.0	0.0	0.0	0.0	-0.1118598488931471	0.0	0.0	0.11307566284966673	0.16101154037427054	0.0	0.0	-0.13112897767413778	0.0	0.0	0.0	0.0	0.0	0.0
Oligella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15039543310878856	0.0	0.0	0.0	0.0	0.0	0.0	0.1669307459446645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16984393371531872	0.0	0.0	0.0	0.0	0.0	0.0	-0.1390020957591691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.14637300329935016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11230601525103727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22681604236942815	0.0	0.0	-0.10847231312965802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17050060825267954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.11189990589727739	-0.1305334986393792	-0.1474048428830267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1271429189970577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1630189329642862	0.0	0.0	0.0
Parabacteroides	0.0	0.13752043935003933	0.0	0.0	0.0	0.0	0.0	-0.11292658846465513	0.0	0.195573630040006	0.0	0.0	0.0	0.0	0.0	0.0	-0.10194070792548646	0.1245957167564519	0.0	0.0	0.22772141095241555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.11902682311083185	0.15572547980249563	0.15314731079195262	0.0	0.17625013680397783	0.0	0.0	0.0	0.0	-0.15493583824040497	0.18585434057383315	0.0	0.15219487310216923	0.0	0.16193965353171938	0.0	0.0	0.1942568915000805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.11089096224200798	0.0	0.0	0.0	0.0	0.0	0.13934698225694236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.16292891692851702	0.0	0.0	0.0	0.0	0.0	0.19155280546535144	0.0	0.20523540521146874	-0.11701168753719002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Parasutterella	0.0	0.0	0.0	0.0	0.0	-0.13050515622666062	0.0	-0.12088389041123614	0.0	0.15715208498846298	0.0	0.0	-0.14431132271954375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18222492813718366	0.0	0.0	0.0	0.0	-0.15003848107608503	0.0	0.0	0.0	0.10118375822685323	-0.16927066500678078	0.0	0.14539390210629852	0.0	0.1845908655448171	0.0	0.0	0.10890786126174751	0.0	-0.19799224159909873	0.15841791071292563	0.0	0.11184095516874115	0.0	0.0	0.0	0.0	0.1584246419375417	0.0	0.0	-0.10801586275769161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1193283954242344	0.0	0.0	0.0	0.0	0.0	0.0	-0.10592412839980059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13934698225694236	0.0	0.0	0.0	0.0	-0.14648402740079158	0.0	0.0	-0.13581224347299162	-0.19102882211559274	0.0	0.0	0.0	0.0	0.0	0.17927983346275556	0.0	0.1493029006255882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Parvimonas	0.0	-0.10295521717618067	0.0	0.0	-0.1603753021134104	0.0	-0.17974675486403446	0.5351610599540669	0.0	-0.10365797388778908	0.0	-0.13613318740393374	0.0	0.0	0.0	0.0	0.5634807769448322	-0.2371180629379529	0.0	0.0	-0.10025985644660056	0.0	-0.11359921219902669	-0.11081427120551762	0.4491587723934316	0.0	0.0	-0.10857702573123701	-0.11845529337930882	-0.12557251133783828	0.4736599964607553	0.0	-0.10595946578923393	0.0	0.0	0.6795054395475912	-0.30935826172101644	0.0	-0.14389928682201747	0.44234252065085533	-0.10751867706859886	0.0	-0.12631239586838588	-0.14644226755983153	0.0	-0.12510977381886534	-0.20646399183456365	-0.13580828472369955	-0.1512412444984721	-0.12487898931280891	-0.2484756535637383	0.0	0.5442309251696933	0.36553198436323575	0.0	0.0	-0.13904760718450027	0.0	0.0	0.4027523231264005	-0.2952822998527378	-0.24878617755828958	-0.24470904972570282	0.0	-0.21658359254418996	0.6048021778240407	0.0	-0.11760142539407231	0.20307441040924412	0.0	0.0	-0.129842482390154	0.4766599523204209	-0.17780696393877476	-0.10709114872446393	-0.11011920635750162	0.0	0.0	0.0	0.0	0.0	-0.14217476948923555	0.0	0.0	0.3388764333022879	0.0	0.47270198494920257	0.28631397977191847	-0.2008784492774457	-0.2207941832714565	0.0	0.0	-0.10103897591738681	-0.10822389242874225	-0.1280109740782403	0.7049777003234527	0.0	0.0	-0.10272096401662237	-0.28449363666996363	-0.10391903969718104	-0.1886006152375836	0.0	0.2790734964457119	0.0	0.0	0.0	-0.19954220011165918	-0.14602896138698312
Peptococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.11902091690647625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14711163705401265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10060525967981357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.101247851065847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1013246083655806	0.0	0.0	0.0	0.0	-0.10960160521499077	0.0	0.0	0.0	0.0	0.0	0.11474916800521706	0.17541846996736776	0.1162224332963188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10044976975393477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12852239634005652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Peptoniphilaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12738260092115225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14599405714275449	0.0	0.0	0.0	0.0	0.0	0.1370796042127946	-0.14337732038611514	0.11649357229874711	0.10669526993853835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.11322709399910719	0.12162340708653313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25682264668925775	0.25411278304163504	0.0	0.153070183765709	0.19554753422755689	0.0	0.0	-0.11263232344594375	-0.20617952809205442	0.0	0.0	0.18978572324595366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.11481914086363945	0.0	0.0	0.0	0.0	0.0	0.0	-0.15125562256876468	0.15792817445886775	0.0	0.0	0.0	0.0	0.0	-0.14217476948923555	0.0	0.0	0.0	0.0	0.0	0.1008636554911605	0.0	0.0	0.0	0.18886094350309393	0.0	0.0	0.0	0.0	0.0	-0.17008703608082126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1092518449899289	0.0	0.0	0.0	0.1438617795807423	0.0
